GameID,Week,HomeTeamGamesWon,HomeVsAwayGamesWon,DivisionGame
2013090803,1,0,0,0
2013090800,1,0,0,1
2013090802,1,0,0,0
2013090805,1,0,0,0
2013090809,1,0,0,0
2013090807,1,0,0,0
2013090806,1,0,0,0
2013090808,1,0,0,1
2013090801,1,0,0,0
2013090810,1,0,0,1
2013090811,1,0,0,0
2013090812,1,0,0,1
2013090900,1,0,0,1
2013090901,1,0,0,0
2013091200,2,1,0,1
2013091504,2,0,0,0
2013091507,2,1,0,0
2013091501,2,0,0,1
2013091502,2,0,0,0
2013091508,2,1,1,0
2013091506,2,1,0,0
2013091500,2,0,-1,0
2013091505,2,1,0,1
2013091503,2,1,1,1
2013091510,2,0,-1,1
2013091509,2,0,-1,0
2013091512,2,0,0,0
2013091511,2,0,-1,0
2013091513,2,1,0,1
2013091600,2,0,0,1
2013091900,3,1,-1,0
2013092206,3,2,2,0
2013092202,3,1,0,0
2013092200,3,1,-1,0
2013092207,3,2,1,0
2013092208,3,1,0,0
2013092201,3,1,0,0
2013092209,3,0,-1,0
2013092210,3,0,0,0
2013092204,3,0,0,0
2013092203,3,2,1,0
2013092205,3,1,0,1
2013092211,3,1,0,0
2013092212,3,2,2,0
2013092213,3,0,-2,0
2013092300,3,2,1,1
2013092600,4,1,0,1
2013092900,4,1,-1,0
2013092905,4,3,3,0
2013092903,4,2,-1,0
2013092907,4,0,-1,0
2013092902,4,2,-1,1
2013092904,4,0,-2,1
2013092901,4,1,-1,1
2013092906,4,0,0,0
2013092908,4,2,0,0
2013092909,4,3,2,0
2013092910,4,1,1,0
2013092911,4,1,-1,0
2013092912,4,1,-2,0
2013093000,4,3,0,0
2013100300,5,2,0,0
2013100606,5,1,1,0
2013100605,5,0,-1,1
2013100604,5,3,1,0
2013100602,5,1,-2,1
2013100600,5,3,-1,0
2013100601,5,2,-2,0
2013100607,5,3,-1,0
2013100603,5,3,-1,0
2013100608,5,2,1,0
2013100609,5,2,-2,0
2013100611,5,2,0,0
2013100610,5,1,-1,1
2013100700,5,1,-1,0
2013101000,6,3,3,0
2013101300,6,3,1,0
2013101302,6,3,0,0
2013101301,6,2,-1,0
2013101304,6,5,3,1
2013101306,6,3,3,0
2013101307,6,0,-2,0
2013101303,6,2,0,0
2013101305,6,1,0,0
2013101308,6,5,5,0
2013101309,6,4,1,0
2013101311,6,3,0,1
2013101310,6,4,-1,0
2013101312,6,2,1,1
2013101400,6,2,-2,0
2013101700,7,3,-2,1
2013102000,7,1,1,1
2013102006,7,3,1,1
2013102002,7,4,0,0
2013102008,7,3,0,1
2013102004,7,0,-3,0
2013102001,7,2,-1,0
2013102007,7,3,-2,1
2013102009,7,1,-3,0
2013102010,7,3,-1,0
2013102011,7,1,-2,1
2013102003,7,3,0,0
2013102005,7,6,4,0
2013102012,7,4,-2,0
2013102100,7,0,-1,0
2013102400,8,0,-3,1
2013102703,8,5,2,1
2013102704,8,5,2,0
2013102702,8,7,4,0
2013102705,8,3,2,1
2013102700,8,4,0,0
2013102701,8,0,-5,0
2013102706,8,2,0,0
2013102707,8,5,1,0
2013102708,8,3,1,0
2013102709,8,6,4,0
2013102710,8,1,-3,1
2013102800,8,3,-3,1
2013103100,9,3,-3,0
2013110304,9,3,0,0
2013110300,9,3,-5,0
2013110305,9,2,-2,0
2013110301,9,4,2,1
2013110302,9,4,3,0
2013110303,9,4,-2,0
2013110306,9,3,0,0
2013110307,9,7,7,0
2013110308,9,3,0,1
2013110309,9,6,4,0
2013110310,9,2,-3,1
2013110400,9,5,1,1
2013110700,10,1,-2,0
2013111003,10,5,1,0
2013111007,10,4,4,1
2013111001,10,3,-3,1
2013111006,10,2,-1,0
2013111005,10,2,-1,0
2013111000,10,2,-6,0
2013111002,10,5,0,1
2013111004,10,6,3,0
2013111008,10,6,1,0
2013111010,10,4,-3,1
2013111009,10,4,2,0
2013111011,10,6,1,0
2013111100,10,0,-4,0
2013111400,11,4,-2,1
2013111701,11,5,1,0
2013111707,11,3,-3,0
2013111700,11,3,-2,1
2013111702,11,6,2,1
2013111706,11,5,2,1
2013111703,11,2,-1,0
2013111708,11,1,-1,1
2013111704,11,1,-4,0
2013111705,11,4,0,0
2013111712,11,3,-2,0
2013111710,11,7,1,0
2013111711,11,9,7,0
2013111709,11,8,-1,1
2013111800,11,6,-1,0
2013112100,12,2,-6,1
2013112407,12,4,-2,0
2013112400,12,4,-1,0
2013112403,12,5,3,1
2013112404,12,2,1,1
2013112405,12,9,5,1
2013112402,12,6,4,0
2013112401,12,4,0,1
2013112406,12,5,-2,0
2013112409,12,4,0,0
2013112408,12,6,-1,0
2013112410,12,4,-1,1
2013112411,12,7,-2,0
2013112500,12,3,-3,0
2013112800,13,6,1,1
2013112801,13,6,2,0
2013112802,13,5,0,1
2013120109,13,2,-6,0
2013120101,13,4,2,0
2013120106,13,6,-1,0
2013120105,13,5,0,1
2013120102,13,7,2,1
2013120100,13,8,5,1
2013120104,13,3,-3,1
2013120107,13,4,2,0
2013120108,13,7,2,1
2013120110,13,5,-2,0
2013120103,13,9,0,1
2013120111,13,3,-1,1
2013120200,13,10,1,0
2013120500,14,3,1,1
2013120806,14,5,-1,0
2013120813,14,5,2,0
2013120807,14,3,-1,0
2013120803,14,5,1,0
2013120805,14,7,0,0
2013120802,14,9,5,0
2013120801,14,8,0,0
2013120800,14,6,2,0
2013120808,14,3,-6,0
2013120809,14,10,5,0
2013120810,14,7,2,1
2013120811,14,5,0,0
2013120812,14,8,-3,1
2013120804,14,9,0,1
2013120900,14,6,-1,0
2013121200,15,11,5,1
2013121502,15,8,6,1
2013121505,15,4,-4,0
2013121504,15,7,-3,1
2013121508,15,4,-5,0
2013121503,15,4,0,0
2013121501,15,4,-3,0
2013121500,15,3,0,0
2013121506,15,5,-6,0
2013121510,15,9,3,0
2013121511,15,4,-6,1
2013121512,15,7,1,0
2013121507,15,5,-5,0
2013121509,15,5,-3,0
2013121513,15,5,-4,1
2013121600,15,7,0,0
2013122208,16,6,2,0
2013122200,16,5,-3,1
2013122206,16,6,2,0
2013122205,16,11,2,0
2013122202,16,9,4,0
2013122203,16,2,-9,0
2013122204,16,4,-1,1
2013122209,16,3,-4,1
2013122201,16,10,0,1
2013122210,16,7,2,0
2013122211,16,12,3,1
2013122214,16,8,-2,0
2013122213,16,7,3,1
2013122212,16,7,1,0
2013122207,16,8,0,0
2013122300,16,10,6,0
2013122910,17,7,3,1
2013122911,17,6,4,1
2013122905,17,8,1,1
2013122904,17,10,6,1
2013122902,17,10,2,1
2013122909,17,6,3,1
2013122900,17,4,-7,1
2013122906,17,5,-2,1
2013122913,17,4,-8,1
2013122908,17,10,6,1
2013122907,17,11,5,1
2013122901,17,8,1,1
2013122912,17,10,-1,1
2013122914,17,8,-3,1
2013122915,17,12,5,1
2013122903,17,8,-1,1
2014090400,1,0,0,0
2014090709,1,0,0,0
2014090702,1,0,0,0
2014090701,1,0,0,1
2014090707,1,0,0,0
2014090708,1,0,0,1
2014090706,1,0,0,0
2014090704,1,0,0,0
2014090705,1,0,0,1
2014090703,1,0,0,0
2014090700,1,0,0,1
2014090710,1,0,0,0
2014090711,1,0,0,1
2014090712,1,0,0,0
2014090800,1,0,0,0
2014090801,1,0,0,0
2014091100,2,0,-1,1
2014091400,2,1,0,1
2014091406,2,1,1,0
2014091403,2,0,0,0
2014091405,2,0,-1,0
2014091401,2,1,0,0
2014091402,2,1,0,0
2014091407,2,0,0,0
2014091404,2,1,1,0
2014091408,2,0,-1,0
2014091409,2,0,0,0
2014091410,2,1,1,1
2014091412,2,0,-1,0
2014091411,2,0,-1,0
2014091413,2,1,1,0
2014091500,2,0,-1,0
2014091800,3,1,1,1
2014092109,3,1,0,0
2014092103,3,1,0,1
2014092100,3,2,1,0
2014092101,3,2,1,0
2014092105,3,1,1,0
2014092108,3,2,1,1
2014092102,3,1,0,1
2014092107,3,0,-2,0
2014092104,3,0,0,1
2014092106,3,0,-1,0
2014092110,3,2,1,1
2014092112,3,1,-1,0
2014092111,3,1,1,0
2014092113,3,2,1,0
2014092200,3,1,0,0
2014092500,4,1,0,1
2014092801,4,2,1,1
2014092805,4,1,-1,0
2014092802,4,2,0,0
2014092800,4,2,0,0
2014092803,4,1,0,1
2014092807,4,2,2,0
2014092806,4,0,-1,0
2014092808,4,2,2,0
2014092804,4,1,-1,0
2014092809,4,1,-2,0
2014092810,4,2,1,0
2014092900,4,1,-1,0
2014100200,5,2,0,1
2014100508,5,1,0,0
2014100504,5,0,-2,0
2014100507,5,3,2,0
2014100505,5,1,0,1
2014100506,5,2,0,0
2014100500,5,2,0,0
2014100501,5,3,0,0
2014100503,5,2,-1,0
2014100502,5,3,1,0
2014100509,5,2,-1,0
2014100511,5,2,0,0
2014100510,5,3,2,0
2014100512,5,2,-1,0
2014100600,5,1,-1,0
2014100900,6,3,0,1
2014101203,6,2,-1,1
2014101206,6,1,-2,0
2014101208,6,1,1,1
2014101204,6,2,-1,0
2014101207,6,1,-2,0
2014101205,6,2,-1,1
2014101201,6,3,0,1
2014101202,6,3,0,0
2014101209,6,0,-4,1
2014101210,6,3,2,0
2014101200,6,2,0,0
2014101211,6,3,-1,0
2014101212,6,4,1,1
2014101300,6,1,-2,1
2014101600,7,4,3,1
2014101907,7,1,-2,1
2014101902,7,3,1,0
2014101906,7,0,-3,0
2014101905,7,4,0,0
2014101901,7,3,1,0
2014101908,7,1,-1,0
2014101900,7,4,2,0
2014101904,7,4,1,0
2014101903,7,4,2,0
2014101909,7,5,3,1
2014101911,7,0,-4,0
2014101910,7,5,2,1
2014101912,7,4,0,0
2014102000,7,3,0,0
2014102300,8,5,0,1
2014102600,8,2,-3,0
2014102602,8,4,-1,1
2014102606,8,1,-3,1
2014102605,8,5,2,0
2014102603,8,1,-2,0
2014102607,8,1,-1,0
2014102608,8,2,-1,1
2014102604,8,3,1,0
2014102601,8,3,0,0
2014102609,8,5,0,0
2014102610,8,3,3,0
2014102611,8,4,-1,0
2014102612,8,2,-3,0
2014102700,8,6,4,1
2014103000,9,3,0,1
2014110201,9,4,3,0
2014110200,9,5,4,0
2014110205,9,4,-1,0
2014110204,9,4,3,0
2014110206,9,3,0,0
2014110203,9,4,-1,0
2014110202,9,6,0,0
2014110207,9,4,2,1
2014110208,9,6,0,0
2014110209,9,4,4,0
2014110210,9,5,0,1
2014110300,9,3,-2,0
2014110600,10,6,1,1
2014110902,10,6,1,0
2014110901,10,5,0,0
2014110905,10,1,-5,0
2014110904,10,4,0,0
2014110900,10,5,3,0
2014110906,10,1,-1,1
2014110903,10,1,-5,0
2014110907,10,0,-6,1
2014110908,10,7,4,1
2014110909,10,5,2,0
2014110910,10,5,2,1
2014111000,10,6,3,0
2014111300,11,5,0,1
2014111607,11,3,-4,0
2014111605,11,4,-2,0
2014111601,11,3,-1,1
2014111600,11,3,0,1
2014111602,11,6,2,0
2014111608,11,3,2,0
2014111606,11,3,-2,0
2014111604,11,6,0,0
2014111609,11,5,5,1
2014111610,11,8,1,0
2014111603,11,6,-1,0
2014111611,11,6,-1,0
2014111700,11,2,-4,0
2014112000,12,0,-7,1
2014112307,12,7,5,0
2014112303,12,5,-2,0
2014112302,12,4,2,0
2014112306,12,8,1,0
2014112300,12,4,-2,0
2014112304,12,6,5,1
2014112305,12,4,-3,1
2014112308,12,6,2,0
2014112309,12,6,-3,1
2014112311,12,6,3,0
2014112310,12,7,1,0
2014112312,12,3,-4,1
2014112301,12,5,3,1
2014112400,12,4,-2,0
2014112700,13,7,2,1
2014112701,13,8,0,1
2014112702,13,7,0,1
2014113007,13,4,3,0
2014113002,13,5,3,1
2014113003,13,7,4,0
2014113001,13,6,-1,0
2014113008,13,2,-6,0
2014113005,13,4,1,0
2014113000,13,7,0,0
2014113006,13,7,3,0
2014113004,13,1,-2,0
2014113009,13,4,-5,0
2014113010,13,8,-1,0
2014113011,13,7,-1,1
2014120100,13,2,-4,1
2014120400,14,5,-3,0
2014120704,14,7,0,0
2014120702,14,8,6,0
2014120705,14,5,3,0
2014120700,14,9,2,1
2014120706,14,5,2,1
2014120707,14,2,-1,0
2014120703,14,2,-4,1
2014120701,14,7,-1,0
2014120708,14,3,-2,0
2014120709,14,9,2,0
2014120710,14,9,2,0
2014120711,14,1,-6,0
2014120712,14,9,1,0
2014120713,14,8,-1,0
2014120800,14,9,4,0
2014121100,15,6,-4,1
2014121402,15,7,-3,0
2014121401,15,8,6,0
2014121404,15,7,-2,1
2014121408,15,10,3,1
2014121409,15,4,1,1
2014121406,15,9,2,1
2014121400,15,5,-3,0
2014121407,15,7,5,1
2014121403,15,4,2,1
2014121410,15,8,-2,1
2014121411,15,2,0,0
2014121405,15,9,3,1
2014121412,15,9,2,1
2014121413,15,9,0,1
2014121500,15,5,0,0
2014121800,16,2,0,1
2014122000,16,3,-6,1
2014122001,16,7,-1,0
2014122105,16,3,-8,1
2014122106,16,9,1,0
2014122102,16,7,-2,0
2014122101,16,5,-5,1
2014122103,16,7,1,0
2014122107,16,2,-8,0
2014122104,16,6,1,1
2014122100,16,5,-2,0
2014122108,16,6,1,0
2014122110,16,2,-6,0
2014122109,16,10,0,0
2014122111,16,11,1,1
2014122200,16,10,-1,0
2014122805,17,8,5,1
2014122808,17,6,-3,1
2014122811,17,2,-8,1
2014122801,17,9,2,1
2014122807,17,12,4,1
2014122806,17,6,1,1
2014122810,17,2,-4,1
2014122804,17,8,-1,1
2014122803,17,8,5,1
2014122812,17,4,-7,1
2014122800,17,6,0,1
2014122802,17,11,0,1
2014122813,17,11,8,1
2014122814,17,7,-4,1
2014122815,17,11,5,1
2014122809,17,10,-1,1
2015091000,1,0,0,0
2015091301,1,0,0,1
2015091300,1,0,0,1
2015091303,1,0,0,0
2015091306,1,0,0,0
2015091304,1,0,0,0
2015091302,1,0,0,0
2015091305,1,0,0,0
2015091307,1,0,0,0
2015091308,1,0,0,0
2015091311,1,0,0,0
2015091310,1,0,0,0
2015091309,1,0,0,0
2015091312,1,0,0,1
2015091400,1,0,0,0
2015091401,1,0,0,0
2015091700,2,1,0,1
2015092006,2,0,-1,0
2015092003,2,0,-1,0
2015092004,2,0,-1,0
2015092000,2,1,1,0
2015092008,2,0,0,1
2015092009,2,0,-1,0
2015092001,2,1,0,1
2015092007,2,0,0,1
2015092002,2,1,0,0
2015092005,2,0,-1,0
2015092010,2,0,0,0
2015092011,2,0,-1,0
2015092012,2,0,-1,1
2015092013,2,1,1,0
2015092100,2,0,-1,0
2015092400,3,0,-1,1
2015092705,3,1,0,0
2015092708,3,1,0,0
2015092704,3,1,0,0
2015092707,3,0,-2,1
2015092702,3,2,2,0
2015092703,3,0,-1,0
2015092700,3,2,0,0
2015092701,3,2,2,1
2015092709,3,1,1,1
2015092706,3,2,1,0
2015092710,3,2,1,1
2015092712,3,1,0,1
2015092711,3,0,0,0
2015092713,3,0,-2,0
2015092800,3,2,1,0
2015100100,4,2,2,1
2015100400,4,1,-1,1
2015100404,4,1,0,1
2015100407,4,2,1,0
2015100401,4,0,-2,0
2015100402,4,3,2,0
2015100403,4,3,2,0
2015100405,4,1,0,1
2015100406,4,1,-2,1
2015100408,4,1,0,0
2015100411,4,3,1,0
2015100409,4,1,-2,0
2015100410,4,3,2,1
2015100412,4,0,-2,0
2015100500,4,1,1,0
2015100800,5,1,-1,1
2015101103,5,4,2,0
2015101107,5,4,2,0
2015101104,5,1,0,0
2015101101,5,1,0,0
2015101105,5,1,0,1
2015101102,5,4,2,0
2015101106,5,1,-1,0
2015101100,5,1,0,0
2015101108,5,0,-3,0
2015101110,5,2,-2,1
2015101109,5,2,-1,0
2015101111,5,2,1,0
2015101200,5,2,0,0
2015101500,6,1,-4,1
2015101801,6,3,1,0
2015101800,6,0,-2,1
2015101805,6,2,-3,0
2015101807,6,1,0,1
2015101803,6,2,1,0
2015101804,6,3,-2,0
2015101806,6,1,0,0
2015101802,6,3,-1,0
2015101808,6,2,-2,0
2015101809,6,5,3,0
2015101810,6,1,0,0
2015101811,6,3,-1,0
2015101900,6,2,-1,1
2015102200,7,2,0,1
2015102500,7,1,-2,0
2015102501,7,2,0,0
2015102503,7,5,1,1
2015102502,7,2,0,0
2015102508,7,1,-4,0
2015102506,7,1,-2,1
2015102507,7,3,1,0
2015102504,7,1,-3,0
2015102505,7,2,0,0
2015102509,7,2,0,1
2015102510,7,3,1,1
2015102511,7,5,2,0
2015102600,7,4,3,0
2015102900,8,6,3,1
2015110100,8,2,1,0
2015110104,8,2,-2,1
2015110107,8,3,1,1
2015110102,8,4,-2,1
2015110101,8,1,-1,0
2015110108,8,2,-3,0
2015110103,8,2,1,1
2015110105,8,6,4,1
2015110106,8,3,-1,0
2015110109,8,3,-1,0
2015110110,8,2,-1,0
2015110111,8,6,0,0
2015110200,8,6,3,0
2015110500,9,7,5,1
2015110800,9,5,1,0
2015110804,9,3,0,1
2015110802,9,7,4,0
2015110805,9,4,2,0
2015110803,9,4,3,0
2015110806,9,4,0,0
2015110801,9,7,1,0
2015110808,9,2,-4,0
2015110807,9,3,-1,0
2015110809,9,3,-4,0
2015110810,9,2,-1,1
2015110900,9,2,0,0
2015111200,10,5,1,1
2015111504,10,4,1,0
2015111503,10,2,-6,0
2015111501,10,6,5,1
2015111507,10,5,3,1
2015111502,10,3,1,0
2015111505,10,4,1,0
2015111506,10,2,0,0
2015111500,10,3,-1,0
2015111508,10,4,-2,0
2015111510,10,7,4,1
2015111509,10,5,-3,0
2015111511,10,4,-2,1
2015111600,10,8,5,0
2015111900,11,3,1,1
2015112204,11,4,0,0
2015112208,11,2,-2,0
2015112200,11,4,-3,0
2015112202,11,6,2,0
2015112206,11,9,5,0
2015112201,11,2,-2,0
2015112203,11,4,-1,0
2015112207,11,4,2,0
2015112211,11,2,-2,1
2015112205,11,7,1,1
2015112210,11,4,1,1
2015112209,11,7,-1,0
2015112300,11,9,4,1
2015112600,12,3,-1,0
2015112601,12,3,-7,0
2015112602,12,7,3,1
2015112905,12,5,1,1
2015112907,12,2,-2,0
2015112903,12,5,1,0
2015112904,12,5,0,0
2015112902,12,8,4,0
2015112901,12,6,-1,0
2015112900,12,4,-1,1
2015112908,12,5,0,0
2015112906,12,4,2,0
2015112909,12,3,-5,1
2015112910,12,5,-1,0
2015112911,12,8,-2,0
2015113000,12,2,-1,1
2015120300,13,4,-3,1
2015120609,13,4,-5,1
2015120601,13,5,-1,0
2015120606,13,8,2,0
2015120605,13,5,2,0
2015120604,13,2,-2,1
2015120603,13,2,-7,1
2015120608,13,5,-1,1
2015120602,13,4,0,0
2015120600,13,5,-1,0
2015120611,13,3,-6,1
2015120610,13,5,-1,1
2015120607,13,4,-7,1
2015120612,13,10,6,0
2015120613,13,6,0,0
2015120700,13,5,2,1
2015121000,14,10,2,0
2015121300,14,5,-1,0
2015121306,14,5,0,0
2015121304,14,4,-2,1
2015121302,14,10,3,1
2015121309,14,4,0,0
2015121310,14,2,-2,0
2015121308,14,6,2,1
2015121301,14,7,4,0
2015121313,14,4,-3,0
2015121307,14,12,6,1
2015121305,14,7,4,1
2015121311,14,10,5,1
2015121312,14,8,4,0
2015121303,14,6,-4,0
2015121400,14,5,0,0
2015121700,15,5,-1,0
2015121900,15,4,-4,0
2015122000,15,6,-7,0
2015122002,15,8,3,1
2015122004,15,6,0,1
2015122005,15,11,8,0
2015122003,15,5,-1,0
2015122006,15,4,-4,0
2015122007,15,6,0,0
2015122009,15,6,-3,0
2015122008,15,8,5,0
2015122012,15,4,-6,0
2015122010,15,8,-2,0
2015122011,15,3,-2,0
2015122001,15,6,-5,0
2015122100,15,5,1,0
2015122400,16,6,2,1
2015122600,16,6,-1,1
2015122703,16,3,-4,1
2015122712,16,4,-5,1
2015122709,16,6,2,0
2015122701,16,5,-1,0
2015122702,16,9,-3,1
2015122707,16,7,-7,1
2015122704,16,9,6,0
2015122708,16,6,1,0
2015122705,16,5,1,0
2015122700,16,5,0,0
2015122710,16,12,2,0
2015122711,16,9,3,1
2015122706,16,9,3,0
2015122800,16,10,-1,0
2016010305,17,7,4,1
2016010301,17,5,-7,1
2016010302,17,11,6,1
2016010311,17,8,2,1
2016010304,17,8,3,1
2016010303,17,3,-6,1
2016010300,17,7,-3,1
2016010309,17,6,0,1
2016010307,17,4,-4,1
2016010308,17,6,0,1
2016010313,17,11,7,1
2016010315,17,4,-3,1
2016010312,17,14,8,1
2016010314,17,13,4,1
2016010306,17,10,3,1
2016010310,17,10,0,1
2016090800,1,0,0,0
2016091101,1,0,0,0
2016091103,1,0,0,0
2016091108,1,0,0,0
2016091105,1,0,0,0
2016091106,1,0,0,0
2016091107,1,0,0,0
2016091102,1,0,0,0
2016091104,1,0,0,1
2016091100,1,0,0,1
2016091109,1,0,0,0
2016091111,1,0,0,0
2016091110,1,0,0,1
2016091112,1,0,0,0
2016091200,1,0,0,0
2016091201,1,0,0,1
2016091500,2,0,0,1
2016091802,2,1,1,0
2016091806,2,1,0,1
2016091801,2,0,-1,1
2016091803,2,1,0,0
2016091804,2,1,1,1
2016091800,2,0,-1,0
2016091807,2,0,0,1
2016091805,2,1,1,0
2016091808,2,0,-1,0
2016091809,2,0,-1,1
2016091811,2,1,1,0
2016091810,2,1,1,0
2016091812,2,0,0,0
2016091813,2,1,0,1
2016091900,2,0,-1,0
2016092200,3,2,0,0
2016092505,3,0,0,0
2016092507,3,1,0,0
2016092504,3,0,-2,0
2016092501,3,1,-1,0
2016092503,3,1,0,1
2016092506,3,2,2,1
2016092502,3,1,-1,0
2016092500,3,0,-1,0
2016092509,3,1,0,0
2016092508,3,1,0,1
2016092510,3,2,0,0
2016092511,3,0,-1,0
2016092512,3,1,0,0
2016092513,3,1,1,0
2016092600,3,0,-1,1
2016092900,4,1,0,0
2016100200,4,0,-1,1
2016100203,4,0,-1,1
2016100205,4,3,2,1
2016100204,4,2,1,1
2016100202,4,3,1,0
2016100206,4,1,-1,0
2016100201,4,2,1,1
2016100207,4,1,1,0
2016100208,4,1,-2,0
2016100211,4,1,-1,0
2016100210,4,1,1,0
2016100209,4,1,-1,1
2016100212,4,2,0,0
2016100300,4,3,1,0
2016100600,5,1,0,1
2016100904,5,1,0,0
2016100901,5,0,-3,0
2016100903,5,1,0,0
2016100902,5,1,-2,0
2016100906,5,3,2,0
2016100900,5,3,1,0
2016100905,5,4,1,0
2016100907,5,4,1,0
2016100910,5,3,2,1
2016100908,5,3,1,0
2016100909,5,3,1,0
2016100911,5,2,0,0
2016101000,5,1,0,1
2016101300,6,1,-3,1
2016101601,6,1,0,0
2016101602,6,2,-1,0
2016101603,6,1,-3,0
2016101604,6,4,2,0
2016101600,6,3,2,0
2016101607,6,2,2,0
2016101606,6,2,-1,0
2016101608,6,3,0,1
2016101605,6,1,0,1
2016101609,6,4,2,1
2016101610,6,3,-1,0
2016101611,6,3,-1,0
2016101612,6,3,1,1
2016101700,6,2,1,0
2016102000,7,3,2,1
2016102300,7,3,0,0
2016102303,7,2,-2,0
2016102307,7,3,-2,0
2016102302,7,3,-1,0
2016102308,7,3,1,1
2016102301,7,2,2,1
2016102305,7,2,-2,1
2016102304,7,3,1,0
2016102306,7,1,-2,0
2016102309,7,4,2,0
2016102310,7,1,-1,0
2016102311,7,4,-1,0
2016102312,7,3,-1,1
2016102400,7,4,0,0
2016102700,8,3,1,1
2016103000,8,3,-1,0
2016103009,8,1,-2,0
2016103003,8,0,-2,0
2016103002,8,4,-2,1
2016103007,8,3,-2,0
2016103005,8,3,-1,0
2016103006,8,2,-3,0
2016103004,8,4,0,0
2016103008,8,5,2,1
2016103001,8,4,0,0
2016103010,8,5,1,1
2016103100,8,1,-4,1
2016110300,9,3,-2,1
2016110601,9,3,-1,1
2016110606,9,4,0,1
2016110604,9,3,0,1
2016110603,9,5,3,0
2016110602,9,0,-6,0
2016110605,9,5,1,1
2016110608,9,1,-2,0
2016110607,9,3,1,0
2016110609,9,4,1,0
2016110610,9,3,-1,0
2016110600,9,6,0,1
2016110700,9,5,1,0
2016111000,10,4,4,1
2016111301,10,3,-3,0
2016111307,10,4,0,0
2016111308,10,5,0,0
2016111302,10,2,-3,1
2016111306,10,3,1,0
2016111303,10,4,-2,0
2016111304,10,3,0,0
2016111305,10,4,-2,0
2016111309,10,4,0,0
2016111310,10,3,2,1
2016111311,10,4,-3,0
2016111312,10,7,1,0
2016111400,10,5,2,0
2016111700,11,3,-1,1
2016112005,11,7,3,0
2016112007,11,6,4,0
2016112003,11,5,3,0
2016112006,11,5,1,0
2016112004,11,4,-1,1
2016112002,11,8,3,0
2016112000,11,3,-1,0
2016112001,11,0,-4,1
2016112008,11,4,-1,0
2016112010,11,7,2,0
2016112009,11,1,-6,0
2016112011,11,6,2,0
2016112100,11,7,1,0
2016112400,12,6,0,1
2016112401,12,9,2,1
2016112402,12,5,0,0
2016112702,12,5,3,0
2016112705,12,6,2,0
2016112703,12,2,-3,0
2016112707,12,4,0,0
2016112706,12,6,5,0
2016112701,12,5,2,1
2016112700,12,6,2,0
2016112704,12,0,-7,0
2016112708,12,5,-3,0
2016112711,12,3,-5,1
2016112710,12,8,4,0
2016112709,12,7,0,1
2016112800,12,5,1,0
2016120100,13,6,-4,0
2016120403,13,3,-2,0
2016120400,13,7,-1,0
2016120406,13,9,5,0
2016120404,13,5,-1,0
2016120402,13,2,1,0
2016120407,13,5,-2,0
2016120401,13,6,-1,0
2016120405,13,2,-5,0
2016120408,13,9,3,0
2016120409,13,4,-3,0
2016120411,13,5,-1,0
2016120410,13,6,-2,0
2016120412,13,8,4,0
2016120500,13,3,-2,0
2016120800,14,9,-1,1
2016121103,14,8,5,1
2016121109,14,6,-2,0
2016121104,14,6,0,1
2016121105,14,2,-4,0
2016121102,14,0,-4,1
2016121107,14,5,-2,1
2016121100,14,6,-1,0
2016121106,14,7,2,0
2016121101,14,4,-1,0
2016121110,14,1,-2,0
2016121112,14,4,-3,0
2016121108,14,7,2,1
2016121111,14,6,-3,0
2016121113,14,8,-3,1
2016121200,14,10,3,0
2016121500,15,9,5,1
2016121700,15,4,-4,1
2016121807,15,9,0,0
2016121802,15,3,-4,1
2016121806,15,7,1,0
2016121812,15,5,-3,1
2016121800,15,7,2,0
2016121804,15,7,5,1
2016121805,15,10,3,0
2016121801,15,6,6,0
2016121808,15,5,0,0
2016121809,15,8,7,0
2016121810,15,8,-3,0
2016121811,15,5,-5,1
2016121803,15,11,3,0
2016121900,15,8,3,0
2016122200,16,5,-5,1
2016122406,16,12,8,1
2016122404,16,8,1,1
2016122400,16,7,-2,1
2016122403,16,0,-5,0
2016122405,16,2,-6,1
2016122402,16,3,-5,0
2016122401,16,6,-3,1
2016122408,16,11,4,0
2016122409,16,4,3,1
2016122407,16,6,-2,1
2016122410,16,10,5,1
2016122411,16,8,3,0
2016122500,16,9,1,1
2016122501,16,10,2,1
2016122600,16,12,3,0
2017010110,17,8,-1,1
2017010103,17,7,4,1
2017010101,17,5,-3,1
2017010107,17,6,-7,1
2017010109,17,8,2,1
2017010104,17,10,-3,1
2017010106,17,4,-3,1
2017010108,17,10,9,1
2017010105,17,7,4,1
2017010112,17,8,-4,1
2017010114,17,5,-6,1
2017010100,17,10,3,1
2017010111,17,9,-1,1
2017010115,17,2,-8,1
2017010113,17,4,-2,1
2017010102,17,9,0,1
2017090700,1,0,0,0
2017091007,1,0,0,0
2017091001,1,0,0,0
2017091000,1,0,0,1
2017091003,1,0,0,1
2017091002,1,0,0,1
2017091008,1,0,0,1
2017091004,1,0,0,0
2017091005,1,0,0,1
2017091009,1,0,0,0
2017091010,1,0,0,0
2017091011,1,0,0,0
2017091012,1,0,0,1
2017091100,1,0,0,0
2017091101,1,0,0,1
2017091400,2,0,0,0
2017091703,2,1,1,1
2017091704,2,1,0,0
2017091702,2,0,0,0
2017091705,2,0,0,0
